osm_id,osm_type,health_facility_type,access,toilets_disposal,staff_count_doctors,operator,toilets_handwashing,status,name,health_facility_level,opening_hours,operator_type,medical_system_western,staff_count_nurses,health_facility_bed,amenity,longitude,latitude,geom_type
738303209,ways_poly,,,,,,,,Remedy'sRx,,,,,,,pharmacy,-76.2907516,45.3326693,POLYGON
768807771,ways_poly,,,,,,,,PharmaChoice,,,,,,,pharmacy,-75.1605874901217,45.4348251309211,POLYGON
497963139,ways_poly,,,,,,,,Remedy'sRx,,,,,,,pharmacy,-75.4844487064085,45.4511585722123,POLYGON
576883852,ways_poly,,,,,,,,7Dental,,,,,,,dentist,-75.484513853726,45.4513508936681,POLYGON
620501506,ways_poly,,,,,,,,Dentistry @ Montreal Square,,,,,,,dentist,-75.6440311042044,45.4409916608418,POLYGON
561374119,ways_poly,,,,,,,,Merrickville Drug Mart,,,,,,,pharmacy,-75.83560425,44.9153414,POLYGON
395595069,ways_poly,,,,,,,,Argyle Associates,,,,,,,dentist,-75.4860382675143,45.4886632836886,POLYGON
655137247,ways_poly,,,,,,,,Denture Clinic,,,,,,,dentist,-75.44049195,44.76187885,POLYGON
477524118,ways_poly,,,,,,,,Dr J. S. Nagra & Associates,,,,,,,doctors,-75.6385929081996,45.4211327737486,POLYGON
673129220,ways_poly,,,,,,,,NutriChem,,,,,,,pharmacy,-75.6358675001192,45.4230125119141,POLYGON
198703351,ways_poly,,,,,,,,Rexall,,"Mo-Sa 09:00-18:00; Su 09:00-18:00",,,,,pharmacy,-75.6459532467568,45.3778907767121,POLYGON
1276634427,ways_poly,,,,,,,,,,,,,,,clinic,-74.592310974372,46.1221508739061,POLYGON
618622094,ways_poly,,,,,,,,Crystal Beach Dental,,,,,,,dentist,-75.8407073209275,45.3519686450575,POLYGON
550514260,ways_poly,,,,,Kemptville District Hospital,,,Kemptville District Hospital,,,,,,,hospital,-75.6424508635619,45.0098162940364,POLYGON
233113642,ways_poly,,,,,,,,Saint Lawrence Psychiatric Center,,,,,,,hospital,-75.4430506773652,44.7275159478506,POLYGON
1040235344,ways_poly,,,,,,,,Community Health Center of the North Country,,,,,,,clinic,-75.4947443532131,44.6971539927277,POLYGON
1040235346,ways_poly,,,,,,,,,,,,,,,dentist,-75.493700761509,44.6978028670642,POLYGON
69592273,ways_poly,,,,,,,,Creekside Dental Centre,,,,,,,dentist,-75.6522913,45.02114845,POLYGON
636532001,ways_poly,,,,,,,,Shoppers Drug Mart,,Mo-Su 09:00-21:00,,,,,pharmacy,-75.5148752242423,44.7087983617862,POLYGON
570820752,ways_poly,,,,,,,,Cumberland Medical Clinic,,,,,,,doctors,-75.4737369906523,45.4817285074709,POLYGON
570820753,ways_poly,,,,,,,,Crown Dental,,,,,,,dentist,-75.4736819620158,45.4817749445061,POLYGON
167197601,ways_poly,,,,,,,,CLSC de Shawville,,,,,,,clinic,-76.4864972791975,45.605884849166,POLYGON
754355296,ways_poly,,,,,,,,Community Addiction and Mental Health Services,,,,,,,clinic,-74.7199189077893,45.0312156931024,POLYGON
54582652,ways_poly,,,,,,,,"James P. Ferriter, DDS",,,,,,,dentist,-74.9812925257727,44.6669067068467,POLYGON
155285169,ways_poly,,,,,,,,Westboro Plastic Surgery & Medical Spa,,,,,,,clinic,-75.7401423882924,45.3977868174643,POLYGON
479399933,ways_poly,,,,,,,,Barrhaven Crossing Dental Centre,,"Mo 09:00-17:00; Tu 08:00-16:00; We 13:00-20:00; Th 08:00-20:00; Fr 09:00-16:00",,,,,dentist,-75.7414893193817,45.2937740542728,POLYGON
292975937,ways_poly,,,,,,,,Alta Vista Chiropractic & Massage Client,,,,,,,clinic,-75.6662669806136,45.3754100074122,POLYGON
601845348,ways_poly,,,,,,,,Cornwall Dentistry,,,,,,,dentist,-74.7533723887518,45.0273992749396,POLYGON
450841758,ways_poly,,,,,,,,Navan Medical Clinic,,,,,,,doctors,-75.4266103593914,45.4212742695968,POLYGON
768807774,ways_poly,,,,,,,,Centre De Sante Communautaire De L'Estrie,,,,,,,doctors,-75.1655425,45.4334207,POLYGON
92210423,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-74.8944698182241,45.0292237294854,POLYGON
321501765,ways_poly,,,,,,,,Dr. Ella Ross,,,,,,,doctors,-75.6705694549777,45.442743404271,POLYGON
591915532,ways_poly,,,,,,,,ActiveCARE Physio,,,,,,,clinic,-75.6442857929062,45.4428753939841,POLYGON
377373473,ways_poly,,,,,,,,Community Primary Health Care,,,,,,,clinic,-75.6930090574246,44.6072229933609,POLYGON
668386465,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-76.0380773650881,45.3447391826423,POLYGON
242719593,ways_poly,,,,,,,,Carp Family Dentistry,,,,,,,dentist,-76.037423576408,45.345556466718,POLYGON
519816587,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-76.0219192269888,44.9015621325255,POLYGON
605095935,ways_poly,,,,,,,,Rideau Orthodontic Mfg. Ltd,,,,,,,dentist,-76.0210752994157,44.9016611583926,POLYGON
603728263,ways_poly,,,,,,,,Maple Dental,,,,,,,dentist,-76.022614723295,44.8996859962114,POLYGON
266743827,ways_poly,,,,,,,,CLSC de Bryson,,,,,,,clinic,-76.6197681715664,45.6679122354199,POLYGON
781642507,ways_poly,,,,,,,,Smiles On Seventh,,"Mo,We,Fr 08:00-17:00; Tu,Th 08:00-19:00",,,,,dentist,-74.7499016830639,45.0193847003979,POLYGON
591685234,ways_poly,,,,,,,,Liu Dental,,,,,,,dentist,-75.8709686374113,45.2904967023287,POLYGON
403998557,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-74.7540872327231,45.0284057232715,POLYGON
471810609,ways_poly,,,,,,,,Chiroactive,,,,,,,clinic,-75.9201317619469,45.277488181046,POLYGON
471203978,ways_poly,,,,,,,,Trinity Chiropractic & Stittsville Massage Therapy,,,,,,,doctors,-75.9432933952402,45.2710875516471,POLYGON
422903532,ways_poly,,,,,,,,Greenbank Chiropractic Centre,,,,,,,clinic,-75.7569063635563,45.2871561988793,POLYGON
671933058,ways_poly,,,,,,,,Bells Corners Medical Group,,,,,,,doctors,-75.8270101224235,45.3234517569141,POLYGON
481677916,ways_poly,,,,,,,,Main Chiropractic Clinic,,,,,,,clinic,-75.6781970143082,45.4088588977114,POLYGON
162115447,ways_poly,,,,,,,,Pavillon Marcel-d'Amour,,,,,,,clinic,-75.7408542792019,45.4249258742152,POLYGON
616359843,ways_poly,,,,,,,,Dentistry @ Kemptville,,,,,,,dentist,-75.6577647167628,45.0180438997708,POLYGON
570815668,ways_poly,,,,,,,,7Dental,,,,,,,dentist,-75.47715075,45.4894711,POLYGON
485140486,ways_poly,,,,,,,,Dr. Paskal Valentine,,,,,,,dentist,-75.4900498452425,45.4684099593733,POLYGON
664937976,ways_poly,,,,,,,,Charlemagne Dental Centre,,,,,,,dentist,-75.4985668902575,45.4773748388012,POLYGON
671164981,ways_poly,,,,,,,,Montfort Health,,,,,,,clinic,-75.4669614719264,45.4663557435061,POLYGON
528170405,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-75.517120751472,45.4782549373524,POLYGON
289310019,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-76.6812337043124,45.4699837929704,POLYGON
292980908,ways_poly,,,,,Renfrew Victoria Hospital,,,Renfrew Victoria Hospital,,,,,,,hospital,-76.6973644419153,45.4821059015545,POLYGON
581659410,ways_poly,,,,,,,,Family Dentist Bells Corners,,,,,,,dentist,-75.8369054482523,45.3194725824527,POLYGON
153886834,ways_poly,,,,,,,,Shoppers Drug Mart,,24/7,,,,,pharmacy,-75.4658659175647,45.4680576264209,POLYGON
671165715,ways_poly,,,,,,,,St. Mary Pharmacy,,,,,,,pharmacy,-75.4546831584796,45.4685223075009,POLYGON
653447600,ways_poly,,,,,Perth and Smiths Falls District Hospital,,,Perth and Smiths Falls District Hospital - Smiths Falls Site,,,,,,,hospital,-76.0270746153745,44.9072081128162,POLYGON
853278185,ways_poly,,,,,,,,Carrefour santé Aline-Chrétien Health Hub,,,,,,,clinic,-75.4975155998034,45.446671222465,POLYGON
254686675,ways_poly,,,,,Perth and Smiths Falls District Hospital,,,Great War Memorial Hospital,,,,,,,hospital,-76.252887144588,44.9062674109027,POLYGON
603728273,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-76.0214625065131,44.8998987612245,POLYGON
570300177,ways_poly,,,,,,,,Dentistry on Centrepointe,,Mo-Fr 08:00-17:00,,,,,dentist,-75.7717001658127,45.3391641776309,POLYGON
570300169,ways_poly,,,,,,,,Nirvana Physiotherapy,,08:00-19:00,,,,,clinic,-75.7716954201207,45.3388085914283,POLYGON
712550339,ways_poly,,,,,,,,River Road Dental Centre,,,,,,,dentist,-75.6978322715836,45.2710047153187,POLYGON
472686305,ways_poly,,,,,,,,Kanata Orthodontics,,,,,,,dentist,-75.8979913852817,45.2966586170464,POLYGON
591869360,ways_poly,,,,,,,,Morningstar Dental,,,,,,,dentist,-75.4874871,45.4574312,POLYGON
591866064,ways_poly,,,,,,,,New Freedom Chiropractor,,,,,,,clinic,-75.4885819933479,45.4596301879507,POLYGON
654080793,ways_poly,,,,,,,,10th line Dental,,,,,,,dentist,-75.486988455406,45.4603107731425,POLYGON
631327663,ways_poly,,,,,,,,Mer Bleue Dental Centre,,,,,,,dentist,-75.4927594168482,45.4582652685927,POLYGON
591866038,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-75.4880006072238,45.4585388370995,POLYGON
578269814,ways_poly,,,,,,,,Simply Chiropractic,,,,,,,clinic,-75.6573694404191,45.4084881030101,POLYGON
479511092,ways_poly,,,,,,,,Smile Dental Lab,,,,,,,dentist,-75.6713912606793,45.3843647347184,POLYGON
617206857,ways_poly,,,,,,,,PharmaChoice,,,,,,,pharmacy,-75.6710706862986,45.3835825440827,POLYGON
617206860,ways_poly,,,,,,,,Innova Dental,,,,,,,dentist,-75.6710848250064,45.3835138834471,POLYGON
386102573,ways_poly,,,,,,,,Westboro Family Dentistry,,,,,,,dentist,-75.7310871446334,45.3988173194565,POLYGON
478970269,ways_poly,,,,,,,,Ottawa Physiotherapy,,,,,,,clinic,-75.7545425784626,45.3939458766913,POLYGON
620501507,ways_poly,,,,,,,,Guardian,,,,,,,pharmacy,-75.6449338888031,45.4410217469207,POLYGON
483033150,ways_poly,,,,,,,,Eastboro Dental,,,,,,,dentist,-75.5164076926941,45.4507656067349,POLYGON
167214812,ways_poly,,,,,,,,Groupe santé dentaire,,,,,,,dentist,-76.4909352422906,45.6032724764788,POLYGON
634491967,ways_poly,,,,,,,,Dr. Beverley McKeown,,,,,,,dentist,-75.53610165,45.4489183,POLYGON
58781978,ways_poly,,,,,,,,Medispa,,,,,,,doctors,-74.9865158073796,44.6720761978162,POLYGON
778988909,ways_poly,,,,,,,,,,,,,,,doctors,-74.9664397168728,45.2569164501712,POLYGON
846937947,ways_poly,,,,,,,,,,,,,,,doctors,-76.3169045,44.65320555,POLYGON
630053621,ways_poly,,,,,,,,Queen's Pharmacy,,,,,,,pharmacy,-75.56550985,45.43192215,POLYGON
668488640,ways_poly,,,,,,,,Beacon Hill Chiropratic,,,,,,,clinic,-75.5870604794812,45.4494606141337,POLYGON
1084715401,ways_poly,,,,,,,,Half Moon Bay Pharmacy,,,,,,,pharmacy,-75.7304117167948,45.2431004175605,POLYGON
233809746,ways_poly,,,,,,,,Deschênes-Poitras Dental Centre,,,,,,,dentist,-75.9387474966484,45.2687730093407,POLYGON
470705180,ways_poly,,,,,,,,Shoppers Drug Mart,,08:00-22:00,,,,,pharmacy,-75.4814955642424,45.4513634330601,POLYGON
472403372,ways_poly,,,,,,,,Shoppers Drug Mart,,08:00-00:00,,,,,pharmacy,-75.5078675142047,45.4539086341159,POLYGON
68657707,ways_poly,,,,,Ottawa Hospital,,,Parkdale Clinic (The Ottawa Hospital Civic Campus ),,,,,,,clinic,-75.7233159819006,45.3923686480509,POLYGON
452342555,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-76.3550555435048,45.4340718623288,POLYGON
485219145,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6714333411371,45.3501425241239,POLYGON
480073485,ways_poly,,,,,,,,Hunt Club Medical Center,,,,,,,clinic,-75.6706838118671,45.3503636787486,POLYGON
68577228,ways_poly,,,,,,,,Shoppers Drug Mart,,"Mo,Su 09:00-22:00; Tu-Sa 08:00-22:00",,,,,pharmacy,-75.4904014235635,45.4690079513129,POLYGON
537538729,ways_poly,,,,,,,,Crossing Bridge Family Dentistry,,"Mo,We 08:00-16:00; Tu,Th 11:00-20:00; Fr 08:00-13:00",,,,,dentist,-75.9313610096229,45.2687751888154,POLYGON
700000734,ways_poly,,,,,,,,Metropolitan Dental,,,,,,,dentist,-75.7404208463472,45.361578458747,POLYGON
143444500,ways_poly,,,,,,,,Shoppers Drug Mart,,08:00-24:00,,,,,pharmacy,-75.734422989897,45.3605594947367,POLYGON
253384628,ways_poly,,,,,,,,Pro Physio,,,,,,,clinic,-75.726508797447,45.3374558416116,POLYGON
652110305,ways_poly,,,,,,,,Southgate Dental,,"Mo,Tu 08:00-18:00; We 08:00-17:30; Th 07:00-17:30; Fr 08:00-16:00",,,,,dentist,-75.645674621623,45.3545562401225,POLYGON
476688695,ways_poly,,,,,,,,Les Orthèses Marc-André Catafard,,,,,,,dentist,-75.6513968739708,45.4897944174474,POLYGON
604084506,ways_poly,,,,,,,,Dr. Khaled Mahmoud Dahche,,Mo-Th 09:30-16:30,,,,,doctors,-75.6687864531605,45.3426451538187,POLYGON
201851179,ways_poly,,,,,,,,Shoppers Drug Mart,,Mo-Su 08:00-22:00,,,,,pharmacy,-75.6636172170427,45.3697909131041,POLYGON
218815747,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.8044945253748,45.3548403870273,POLYGON
305804944,ways_poly,,,,,Loblaw Companies Limited,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6462587655404,45.4418135351562,POLYGON
537538738,ways_poly,,,,,,,,MotionWorks Physiotherapy,,"Mo-Sa 09:00-21:00; Su 10:00-18:00",,,,,clinic,-75.9317540801367,45.2680920886582,POLYGON
649385489,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6863941407752,44.5886889187269,POLYGON
367717254,ways_poly,,,,,,,,Altima Dental,,,,,,,dentist,-75.6874424,44.61193725,POLYGON
397790846,ways_poly,,,,,Hôpital Glengarry Memorial Hospital,,,Hôpital Glengarry Memorial Hospital,,,,,,,hospital,-74.644133195553,45.3061161073978,POLYGON
704856731,ways_poly,,,,,,,,CLSC Gracefield,,,,,,,clinic,-76.0518974041011,46.0917588358854,POLYGON
1215191878,ways_poly,,,,,,,,Braceology,,,,,,,dentist,-75.6308016684621,45.4466081442352,POLYGON
483215102,ways_poly,,,,,,,,Shoppers Drug Mart,,Mo-Su 03:00-12:00,,,,,pharmacy,-75.6446983627358,45.3550837929694,POLYGON
473049404,ways_poly,,,,,,,,PharmaChoice,,"Mo-Fr 09:00-18:00; Sa 09:00-15:00",,,,,pharmacy,-75.625971282034,45.3476580543446,POLYGON
764310636,ways_poly,,,,,,,,South Nepean Community Health Centre,,"Mo-We 08:30-20:30; Th-Fr 08:30-16:30",,,,,clinic,-75.7679843711897,45.2605633631092,POLYGON
614132670,ways_poly,,,,,,,,Dr. G. E. Carlin,,,,,,,dentist,-75.3519332167853,45.091003883334,POLYGON
167468123,ways_poly,,,,,,,,Appletree Medical Centre,,,,,,,doctors,-75.7041676,45.4171742,POLYGON
593922353,ways_poly,,,,,,,,The Hope Dental Care Centre,,,,,,,dentist,-75.8937459690519,45.2934702482069,POLYGON
239254003,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.8684194296382,45.2873357622999,POLYGON
471920749,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.9119772629453,45.2837617227766,POLYGON
474250924,ways_poly,,,,,The Ottawa Hospital,,,The Ottawa Hospital - Riverside Campus,,,,,,,hospital,-75.669175111354,45.395711411181,POLYGON
693945785,ways_poly,,,,,,,,Uniprix,,"Sa-Su 09:00-18:00; Mo-Fr 08:30-21:00",,,,,pharmacy,-75.8332093264506,45.3947685523827,POLYGON
663543724,ways_poly,,,,,,,,Riverside Court Dental Clinic,,,,,,,dentist,-75.6920587903646,45.3448106136258,POLYGON
663543726,ways_poly,,,,,,,,Riverside Court Medical Clinic,,,,,,,clinic,-75.6921168221537,45.3449732999602,POLYGON
671164976,ways_poly,,,,,,,,Apple's Portobello Dental Clinic,,,,,,,dentist,-75.466993550249,45.4666163668734,POLYGON
574589071,ways_poly,,,,,,,,Vimy Bridge Dental,,,,,,,dentist,-75.7095613413764,45.2729294083908,POLYGON
471171466,ways_poly,,,,,,,,Crystal Medical Centre,,,,,,,clinic,-75.9185753927634,45.2560473940963,POLYGON
239366065,ways_poly,,,,,,,,Shoppers Drug Mart,,08:00-24:00,,,,,pharmacy,-75.9326673286921,45.3545095457224,POLYGON
410941078,ways_poly,,,,,,,,Chapman Mills Dental,,"Mo 08:00-20:00; Tu,Th 08:00-16:00; We 08:00-17:00",,,,,dentist,-75.7433328219028,45.2700115739922,POLYGON
478217652,ways_poly,,,,,,,,Barrhaven South Dentistry,,,,,,,dentist,-75.7395672435933,45.268981648982,POLYGON
470452835,ways_poly,,,,,,,,Shoppers Drug Mart,,24/7,,,,,pharmacy,-75.718478704539,45.2743679381157,POLYGON
478521061,ways_poly,,,,,,,,Orthodontist Periodontist,,,,,,,dentist,-75.7196728022326,45.2738779894313,POLYGON
478521048,ways_poly,,,,,,,,Champlain Health Line,,"Mo 08:30-19:00; Tu-Fr 08:30-20:00; Sa 09:00-16:00; Su 10:00-16:00",,,,,clinic,-75.7194572,45.2739121,POLYGON
478374554,ways_poly,,,,,,,,Robinson Dental,,,,,,,dentist,-75.7461970427841,45.2733075155991,POLYGON
479399883,ways_poly,,,,,,,,Greenbelt Family Health Team,,"Mo-Th 08:00-20:00; Fr 08:00-17:00",,,,,clinic,-75.7420233318851,45.2931468039371,POLYGON
479399879,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-75.7422825379685,45.2930282669293,POLYGON
478366942,ways_poly,,,,,,,,Barrhaven Dental Care,,"Mo-Tu,Fr-Sa 08:00-17:00; We-Th 08:00-20:00",,,,,dentist,-75.7470049961203,45.26824190636,POLYGON
394709223,ways_poly,,,,,,,,St Laurent Medical Centre,,,,,,,clinic,-75.6408390962152,45.4297554547689,POLYGON
484713836,ways_poly,,,,,,,,Harmony,,,,,,,dentist,-75.6358532988223,45.4256609331939,POLYGON
318061239,ways_poly,,,,,Children's Hospital of Eastern Ontario,,,Children's Hospital of Eastern Ontario,,,,,,,hospital,-75.6516866789217,45.4012548223092,POLYGON
480204769,ways_poly,,,,,,,,Axis RMT,,,,,,,clinic,-75.66114225,45.43109325,POLYGON
651371862,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6922810669892,45.4256063977845,POLYGON
152495729,ways_poly,,,,,,,,Sandy Hill Community Health Centre,,,,,,,clinic,-75.6835267997024,45.4293156249814,POLYGON
474837207,ways_poly,,,,,,,,Smile Dental Laboratory,,,,,,,dentist,-75.7522578308049,45.3692032795215,POLYGON
478968908,ways_poly,,,,,,,,Fallowfield Dental,,,,,,,dentist,-75.7335217,45.29691185,POLYGON
471308856,ways_poly,,,,,,,,Endodocs,,,,,,,dentist,-75.7222482997218,45.2812667734404,POLYGON
471315276,ways_poly,,,,,,,,Argyle Associates,,,,,,,dentist,-75.7162249140618,45.2758801457831,POLYGON
478740487,ways_poly,,,,,,,,Aqua Dental,,,,,,,dentist,-75.7164085885659,45.2758225022471,POLYGON
478740488,ways_poly,,,,,,,,Advanced Access Medical,,"Mo-Th 08:15-19:30; Fr 08:15-16:00; Sa 08:15-11:30",,,,,doctors,-75.7165973872942,45.2757733544073,POLYGON
478533542,ways_poly,,,,,,,,Strandherd Dental Centre,,,,,,,dentist,-75.7366782,45.27505465,POLYGON
242169983,ways_poly,,,,,Arnprior Regional Health,,,Arnprior & District Memorial Hospital,,,,,,,hospital,-76.3534303731083,45.4414746976519,POLYGON
591041968,ways_poly,,,,,,,,Van Orthodontics,,,,,,,dentist,-75.87046165,45.2738911,POLYGON
307654832,ways_poly,,,,,,,,Brunet,,,,,,,pharmacy,-75.7022755,45.48814635,POLYGON
628136992,ways_poly,,,,,,,,Glover Family Dental,,,,,,,dentist,-76.3639774280243,45.4256917067957,POLYGON
710678750,ways_poly,,,,,,,,Familiprix,,"Mo-Fr 09:00-18:00; Sa 09:00-17:00",,,,,pharmacy,-75.6771810029455,45.4927883906508,POLYGON
302467684,ways_poly,,,,,Simon Thibaudeau,,,Pharmaprix,,"Mo-Fr 09:00-22:00; Sa-Su 09:00-21:00",,,,,pharmacy,-75.6904333678316,45.4913427615192,POLYGON
163144321,ways_poly,,,,,,,,Hôpital de Gatineau,,,,,,,hospital,-75.6911111999443,45.4934579492603,POLYGON
367700117,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.3006871140249,45.5404842489585,POLYGON
95531870,ways_poly,,,,,,,,Buckingham CLSC,,,,,,,clinic,-75.4027821484447,45.5880797400658,POLYGON
624881275,ways_poly,,,,,A. Haché & D. Tardif,,,Familiprix,,"Mo-Fr 09:00-20:00; Sa 09:00-17:00; Su 10:00-17:00",,,,,pharmacy,-75.77308885,45.5398954,POLYGON
570367966,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.8178465664864,45.3295302581856,POLYGON
233811389,ways_poly,,,,,,,,Robertson Family Dentistry,,,,,,,dentist,-75.8284378077156,45.3244342912641,POLYGON
484963105,ways_poly,,,,,,,,Trillium Dental,,,,,,,dentist,-75.5066877628719,45.4545521483311,POLYGON
587297068,ways_poly,,,,,,,,Dr. T. K. Alexis,,,,,,,dentist,-75.6021368967263,45.4272315149092,POLYGON
478977108,ways_poly,,,,,,,,BioPed,,"Mo,Th 09:00-16:00; Tu-We 09:00-18:00; Fr 09:00-15:00",,,,,clinic,-75.7566769,45.2868785,POLYGON
478977122,ways_poly,,,,,,,,Barrhaven Physiotherapy,,"Mo-Fr 07:00-20:00; Sa 08:00-14:00",,,,,clinic,-75.7571755888406,45.2859217966275,POLYGON
674473782,ways_poly,,,,,,,,Chapel Hill Health Centre,,,,,,,doctors,-75.5254098316181,45.46118849225,POLYGON
926850589,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-76.1839089940177,45.2356164395696,POLYGON
538876151,ways_poly,,,,,,,,Villanova Dental Studio,,"Mo-Th 07:30-19:30, Fr 07:30-14:30; Sa ""by appointment""",,,,,dentist,-75.9283621843977,45.2674365371112,POLYGON
262919656,ways_poly,,,,,,,,Dows Lake Dental,,,,,,,dentist,-75.7085049805808,45.3984635903278,POLYGON
692860045,ways_poly,,,,,Pharmaprix,,,Pharmaprix,,,,,,,pharmacy,-75.7317325594642,45.4422171047953,POLYGON
163847312,ways_poly,,,,,Georges Farah,,,Pharmaprix,,"Mo-Fr 09:00-22:00; Sa-Su 09:00-21:00",,,,,pharmacy,-75.7025063612062,45.4732652820177,POLYGON
576869296,ways_poly,,,,,,,,Trillium Dental,,,,,,,dentist,-75.9323521657034,45.2728496901634,POLYGON
190809466,ways_poly,,,,,,,,Hôpital du Pontiac,,,,,,,hospital,-76.4847370190815,45.6058166805509,POLYGON
753784857,ways_poly,,,,,,,,Veale Family Dental Centre,,,,,,,dentist,-76.36933445,45.42456205,POLYGON
479808953,ways_poly,,,,,Loblaw Companies Limited,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.7015555292,45.3672426918778,POLYGON
561087179,ways_poly,,,,,,,,Meadowlands Family Health Centre,,,,,,,clinic,-75.7019123241461,45.3670437740226,POLYGON
551780134,ways_poly,,,,,,,,Rexall,,09:00-22:00,,,,,pharmacy,-75.733166088146,45.3537169529061,POLYGON
670753899,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.7897275435901,45.3627606045273,POLYGON
237593150,ways_poly,,,,,,,,Retina Centre of Ottawa,,,,,,,clinic,-75.7730903381005,45.3695541789507,POLYGON
471916721,ways_poly,,,,,,,,FallingBrook Dental Centre,,,,,,,dentist,-75.4922207040702,45.467680760341,POLYGON
584815442,ways_poly,,,,,,,,"Dr. Kin Fong, Dentist",,,,,,,dentist,-75.5418967437488,45.4646040642302,POLYGON
584815453,ways_poly,,,,,,,,Ottawa Cardiovascular Centre Orleans,,,,,,,clinic,-75.5419395410123,45.4651381250724,POLYGON
478555856,ways_poly,,,,,,,,Denistry@Cedarview,,,,,,,dentist,-75.7688502039882,45.2602178123731,POLYGON
1084715406,ways_poly,,,,,,,,Stonebridge Dentistry,,,,,,,dentist,-75.7301733919769,45.2427330085153,POLYGON
590258036,ways_poly,,,,,,,,Valley Natural Health Care,,,,,,,clinic,-76.1434419933442,45.1369231234718,POLYGON
470053300,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.674557644871,45.2338249785401,POLYGON
560871090,ways_poly,,,,,,,,Rexall,,09:00-22:00,,,,,pharmacy,-75.6823503055177,45.2232284403396,POLYGON
495528867,ways_poly,,,,,,,,I.D.A.,,"Mo-Fr 09:00-18:00; Sa-Su 09:00-17:00",,,,,pharmacy,-76.3963475650679,44.6795183543504,POLYGON
614485958,ways_poly,,,,,,,,Capital KidZ Medical Centre,,,,,,,doctors,-75.9134715383107,45.3015393867536,POLYGON
664536856,ways_poly,,,,,,,,Bridlewood Medical Centre,,,,,,,doctors,-75.8571490667251,45.2916329243345,POLYGON
573799360,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.5977794242546,45.4514654908992,POLYGON
68607633,ways_poly,,,,,,,,Orleans Gardens Dental,,,,,,,dentist,-75.5236733907168,45.4599065615312,POLYGON
219306005,ways_poly,,,,,,,,7Dental,,,,,,,dentist,-75.5949884287703,45.3181631535878,POLYGON
688281949,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-76.2631978404522,44.9099683156758,POLYGON
1005621605,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-76.1301435833643,45.1437698628708,POLYGON
587769304,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.5626461903555,45.4311306336775,POLYGON
469722586,ways_poly,,,,,,,,North Gower Dental,,,,,,,dentist,-75.7181436967091,45.1328165947321,POLYGON
19620398,relations,,,,,Cornwall Community Hospital,,,Cornwall Community Hospital,,24/7,,,,,hospital,-74.7181951861251,45.0305625844396,POLYGON
